"","YEAR","MSTI_VAR","MSTI.Variables","Unit","PowerCode","Germany","United Kingdom","France","Italy","Russia","Spain","Israel","United States","China (People's Republic of)","Japan","Korea","Mexico","Canada","European Union (28 countries)","Finland"
"250",2012,"P_XTRIAD","Share of countries in ""triadic"" patent families (priority year)","Percentage","Units",8.50651634707752,3.15411613626035,4.51645772488854,1.34250890365074,0.17382912878771,0.42853478808753,0.74513480586647,25.4488894216288,3.6149990023508,34.5556646005686,4.62268599100376,0.02911013592082,0.97649826028859,24.2762411897468,0.53694589206122
"251",2012,"PI","Implicit GDP Price Indices","Index","Units",1.02627259479802,1.03512157991979,1.02120798886238,1.02868809548738,1.26446354537442,1.00096938028972,1.05682485508068,1.04046817607089,1.10736427941157,0.97576870160875,1.02644641278303,1.10146367120238,1.04502958547229,NA,1.05613908961638
"252",2012,"PPP-C","Purchasing Power Parity","National currency per US dollar","Units",0.787245607,0.701633839,0.84430054,0.747731233,18.46062368,0.694976007,3.955358444,1,3.524482616,104.2739722,854.8872682,7.858708158,1.244606816,NA,0.90849548
"253",2012,"TBP_PNC","Technology balance of payments:  Payments (national currency - for the euro area, pre-EMU euro or EUR)","National currency","Millions",43408,11774,NA,9967.429,63317.0239,8243.729308,14114.68261,84168,NA,448637,12449746.44,7404.943,892,NA,6886
"254",2012,"TBP_PUSD","Technology balance of payments:  Payments (current prices)","US Dollar","Millions",55773.2967625593,18598.9353195606,NA,12806.772382435,2053.09241731346,10592.0558681647,3660.52094651774,84168,NA,5622.6900530308,11051.9918951537,562.281516260794,892.724615891103,NA,8847.56085299906
"255",2012,"TBP_PXG","Technology balance of payments: Payments as a percentage of GERD","Percentage","Units",54.8701713952119,43.5977190254018,NA,48.6156761370565,9.04697186533838,61.5589259087267,34.1895634343904,19.378010259055,NA,2.82453112620873,22.4521559500562,9.61588484165506,2.75444664031621,NA,100.79205045516
"256",2012,"TBP_RNC","Technology balance of payments:  Receipts (national currency - for the euro area, pre-EMU euro or EUR)","National currency","Millions",55419,25043,NA,10773.015,21243.7494,12550.52913,50671.39011,122658,NA,2721046,5982456.876,1050.086,2635,NA,7856
"257",2012,"TBP_RUSD","Technology balance of payments:  Receipts (current prices)","US Dollar","Millions",71205.7761998773,39559.4646855576,NA,13841.8393527115,688.841296099631,16125.7000021801,13141.1870894932,122658,NA,34102.3996639583,5310.79610539106,79.7364609402439,2637.14054133751,NA,10093.8771509092
"258",2012,"TD_BAERO","Trade Balance:  Aerospace industry (current prices)","US Dollar","Millions",18179.745568,8415.506124,25771.168205,4053.947969,415.217383,2388.425628,1045.662,65586.859641,-17807.765476,-4280.265758,-2053.110378,425.9228,4168.403563,NA,-166.783737
"259",2012,"TD_BCOMP","Trade Balance:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",-6598.388324,-28786.95844,-18581.051791,-16822.94565,-28027.678349,-13464.409256,2887.979,-157208.559549,161022.904296,6727.57256100001,61159.654786,-2083.689128,-28405.473335,NA,-2020.32618
"260",2012,"TD_BDRUG","Trade Balance: Pharmaceutical industry (current prices)","US Dollar","Millions",24808.104571,8265.995728,5838.134816,-2603.154778,-12882.069431,-2128.570493,4874.152,-25273.063516,-1745.063497,-20348.5695,-3089.010266,-3418.431169,-7624.654099,NA,-919.875235
"261",2012,"TD_EAERO","Total exports:  Aerospace industry (current prices)","US Dollar","Millions",50289.813477,34397.740326,64547.31667,6746.553737,5943.546732,5331.644063,1889.728,105943.956179,3051.474335,6395.094521,1542.04518,1531.018437,13050.723529,NA,231.672179
"262",2012,"TD_ECOMP","Total exports:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",114383.024798,34588.483389,37209.505489,16684.737851,3269.991551,5931.912016,10813.758,195211.303847,622454.828427,116486.356629,127595.402321,70264.891939,15739.352777,NA,4590.059028
"263",2012,"TD_EDRUG","Total exports: Pharmaceutical industry (current prices)","US Dollar","Millions",70964.092638,36076.174923,35640.827941,21213.645839,641.255777,12647.743085,6587.093,43536.0527,11978.155238,3898.30304,1478.552262,2089.94791,5165.974119,NA,1413.932819
"264",2012,"TD_IAERO","Total imports:  Aerospace industry (current prices)","US Dollar","Millions",32110.067909,25982.234202,38776.148465,2692.605768,5528.329349,2943.218435,844.066,40357.096538,20859.239811,10675.360279,3595.155558,1105.095637,8882.319966,NA,398.455916
"265",2012,"TD_ICOMP","Total imports:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",120981.413122,63375.441829,55790.55728,33507.683501,31297.6699,19396.321272,7925.779,352419.863396,461431.924131,109758.784068,66435.747535,72348.581067,44144.826112,NA,6610.385208
"266",2012,"TD_IDRUG","Total imports: Pharmaceutical industry (current prices)","US Dollar","Millions",46155.988067,27810.179195,29802.693125,23816.800617,13523.325208,14776.313578,1712.941,68809.116216,13723.218735,24246.87254,4567.562528,5508.379079,12790.628218,NA,2333.808054
"267",2012,"TD_XAERO","Export market share:  Aerospace industry","Percentage","Units",14.3385919281742,9.80745657391205,18.4036799860681,1.92357207688956,1.69461935338371,1.5201541473323,0.53879775592401,30.2066571712738,0.87003395407049,1.8233643026069,0.43966670468842,0.43652276842693,3.72101199252479,NA,0.06605418883312
"268",2012,"TD_XCOMP","Export market share: Computer, electronic and optical industry","Percentage","Units",4.8892026469947,1.47845455949149,1.59048786348727,0.71317456947465,0.13977293724339,0.25355440618558,0.46222465554596,8.34413694844628,26.6062888278605,4.97910773189514,5.45395420232928,3.00341153126213,0.67276490891188,NA,0.19619807037969
"269",2012,"TD_XDRUG","Export market share: Pharmaceutical industry","Percentage","Units",14.1999302600418,7.21885039197068,7.13173736686861,4.244855113017,0.12831541944317,2.53081612231811,1.31807873164185,8.71157354594943,2.39683144955024,0.78005128005916,0.29585862688794,0.41819902807055,1.03371253669352,NA,0.28292826239045
"270",2012,"TH_RS","Total researchers (headcount)","Persons","Units",NA,442384.5,356445.42,157960,372620,215544.325,NA,NA,2069650,887067,401724,41418.6027,NA,NA,56704
"271",2012,"TH_WRS","Woman researchers (headcount)","Persons","Units",NA,167375.4,90816,56078,153694,83642.933,NA,NA,NA,127836,70997,13569.4551,NA,NA,18286
"272",2012,"TH_WRXRS","Women researchers as a percentage of total researchers (headcount)","Percentage","Units",NA,37.8348246830529,25.4782345078245,35.5013927576602,41.2468466534271,38.8054443094245,NA,NA,NA,14.4110873248582,17.6730790293834,32.7617404147726,NA,NA,32.2481659142212
"273",2012,"TOTEMP","Total Employment","Persons","Thousands",42061,29694.535,27185,24764.8,71545,18342.6,3644.967,144754,767040,65177,24680.7,36395.597,17749.41,225127.412,2537.6
"274",2012,"TOTPOP","Population","Persons","Thousands",80426,63705,65651,60339.1,143201.72,46766,7907.225,314374,1354040,127552,50200,117054,34750.545,506038.382833,5414
"275",2012,"TP_RS","Total researchers (FTE)","Full time equivalent","Units",352419,256156.4,258913,110694.8,443269,126777.509,63521.267,1253231,1404017,646347,315589.1929,29094.004589,161600,1687740.987283,40468.4
"276",2012,"TP_RSGRO","Total researchers, compound annual growth rate","Growth rate","Units",4.05394548350844,1.90915253805732,3.87824748662569,4.28021135869274,-0.9629584944781,-2.6547346371825,15.1081237315164,-0.123925513992,6.51937733956663,-1.5691744929955,9.23784755418187,-26.946623145771,-2.1199273167777,3.7457808991644,1.16440155190878
"277",2012,"TP_RSXEM","Total researchers per thousand total employment","Per thousand","Units",8.37875942084116,8.62638192515896,9.52411256207468,4.46984429512857,6.19566706268782,6.91164333300623,17.4271171728029,8.65766058278182,1.83043517939091,9.91679580220016,12.786881769966,0.79938253489838,9.10452798149347,7.49682578540458,15.9475094577554
"278",2012,"TP_RSXLF","Total researchers per thousand labour force","Per thousand","Units",8.52695378659569,7.97273247334345,8.86415316568663,4.38273971475695,5.85745811089381,5.40774150511596,17.6069203399963,8.01401629482734,1.77962455953558,9.86036613272311,12.3757596287961,0.56518258613555,8.56149868610664,6.97753176838564,14.9329889298893
"279",2012,"TP_TT","Total R&D personnel (FTE)","Full time equivalent","Units",591260.8,356484.4,411780,240179.2,828401,208831.38,77143.331,NA,3246840,851132,395989.9928,58849.404299,231230,2677518.37016722,54046.616
"280",2012,"TP_TTGRO","Total R&D personnel, compound annual growth rate","Growth rate","Units",2.81017646425854,0.06346518803915,2.30769976126215,5.298341911668,-1.2848210700169,-2.9047121334134,9.57703867842788,NA,12.6239765958133,-2.1490529704251,9.57894026724955,-19.863151483482,-3.6220406802267,2.46993514783966,-0.8789370123507
"281",2012,"TP_TTXEM","Total R&D personnel per thousand total employment","Per thousand","Units",14.057221654264,12.0050507610239,15.1473238918521,9.69841064737046,11.578740652736,11.3850479212325,21.1643427773146,NA,4.23294743429287,13.0587784034245,16.0445203255985,1.61693746358935,13.02747527946,11.8933467336586,21.2983196721312
"282",2012,"TP_TTXLF","Total R&D personnel per thousand labour force","Per thousand","Units",14.3058504718122,11.0953884116124,14.0977123225425,9.5094161469062,10.9466805856546,8.90777970086668,21.3827045307356,NA,4.11544604152407,12.984469870328,15.5286590179733,1.14321348965555,12.2504662202255,11.0695122231722,19.9434007380074
"283",2012,"VA","Value Added of Industry (national currency)","National currency","Millions",1750313,1006605,1202531,980478.3,46256750.2229828,657153,587776.2,10190334,42364650.89016,354337500,948296674,11913948.449,1167656,NA,114021
"284",2012,"VA_PPP","Value Added of Industry (current PPP$)","US Dollar","Millions",2223337.90679381,1434658.5698242,1424292.5866185,1311271.02457147,2505698.12942435,945576.528370713,148602.511838495,10190334,12020104.9362078,3398139.46399176,1109265.17363708,1516018.69028205,938172.58992096,11082728.9327732,125505.302458962
"285",2013,"AFA_NC","R&D expenditure of foreign affiliates in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",11925.281,9977,6466.39012,2669,NA,1262.1,24657.95,54070,NA,767736,NA,NA,5923,NA,679
"286",2013,"AFA_PPP","R&D expenditure of foreign affiliates (current PPP $)","US Dollar","Millions",15391.747634752,14350.2755257935,7967.04055028393,3619.96804046995,NA,1870.33163146393,6422.06700999162,54070,NA,7578.63518836853,NA,NA,4839.05035433364,NA,749.980220514287
"287",2013,"AFA_XB","R&D expenditure of foreign affiliates as a percentage of R&D expenditures of enterprises","Percentage","Units",22.3754665292111,53.5908041037761,21.1391338349228,23.3285986615383,NA,37.0443205165835,69.1633456525008,16.764435955948,NA,6.04899717970951,NA,NA,35.6850222918424,NA,20.4333433644297
"288",2013,"ALF","Labour Force","Persons","Thousands",41693,32346.976,29399.511,25259.199,75528.90293,23190.141,3678.07734035833,156772.166666667,793000,65770,25873.375,51895.865,19103.3,242545.159007127,2695
"289",2013,"B_AERO","BERD performed in the aerospace industry (current PPP $)","US Dollar","Millions",2268.3739249479,2011.51251105766,3842.2080163732,1121.38987480725,NA,614.629415112059,NA,27114,NA,481.408818742845,142.568460107723,27.2795389840571,1285.13020553213,NA,5.93814325573472
"290",2013,"B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","US Dollar","Millions",9476.05947059743,1468.25310782099,4519.96932142591,1757.35953167363,NA,260.419339140154,1594.52918248564,67205,39535.499729274,28750.8209050441,27676.6169997625,94.3863452258933,1820.2607106965,NA,1966.84798036788
"291",2013,"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","US Dollar","Millions",5259.40080043824,658.470094788841,991.815761802284,738.234771235591,NA,841.844847640549,383.168308196734,52426,9805.12607198814,14185.7659003305,1245.86358995229,246.067459614616,340.686138402352,NA,132.433915227781
"292",2013,"B_FBCT","Business-financed BERD at constant prices and PPP $","US Dollar","Millions",58110.664954538,17217.3441323041,28642.6071238936,11497.4815394154,7639.67237268683,7712.63523598751,3437.21342887849,258194.823988372,225934.32969589,114642.987727395,50367.8639820103,1922.9003260834,10922.6681884906,169570.379548142,4032.60958012505
"293",2013,"B_FBGRO","Business-financed BERD, compound annual growth rate (constant prices)","Growth rate","Units",-2.2853699857384,7.2877739419279,0.39005383137645,3.49680714810652,6.74109830618988,-1.5624878273774,-8.6199625192021,5.64121526167207,13.4569066408005,4.4880584791269,7.36890756843549,-11.622139097096,-2.768468999993,0.85387116322695,-8.0226244761931
"294",2013,"B_FBXVA","Business-financed BERD as a percentage of value added in industry","Percentage","Units",2.73943628871794,1.20304660969371,2.07274353217602,0.94970433326459,0.32955255854514,0.88582025444268,2.34276513150908,2.58671976155372,1.83159545771118,3.44628446673939,4.45154117684675,0.13675331712383,1.16452191298929,1.60407100061503,3.42020138780195
"295",2013,"B_GRO","BERD, compound annual growth rate (constant prices)","Growth rate","Units",-2.3357318635317,5.86471088426388,1.0388641670511,2.12232169701474,5.58575661574814,-2.991427768693,2.08172343659581,4.86829857480418,13.2118537463253,4.63341025638597,6.80898139264725,9.15709850411066,-2.1616161365594,0.58783752304199,-4.41140174207
"296",2013,"B_NC","BERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",53566.2,18447.8,30589.67,11480.4,454409.3,6906.3959,36256.15,322528,907584.53,12691955,46559916.253,25342.68917,16598,NA,4602.4
"297",2013,"B_PPP","Business Enterprise Expenditure on R&D (BERD) at current PPP $","US Dollar","Millions",69136.9395951887,26534.1297829742,37688.5923656279,15570.8808886516,23397.5134898245,10234.7283980531,9442.77301334084,322528,255971.403443305,125287.464404678,53573.7102306533,3214.29938262275,13560.4520988063,222834.626190635,5083.51836067004
"298",2013,"B_PPPCT","BERD at constant prices and PPP $","US Dollar","Millions",63580.3648247023,24911.734294694,34776.0884738784,14261.1702175012,21548.8440790955,9457.4442135862,8444.4710291262,304637.362694056,242352.247163624,116871.275596985,53486.7687020473,2951.93388729553,12798.7607901565,205315.471089046,4718.6032927993
"299",2013,"B_SERV","BERD performed in service industries (current PPP $)","US Dollar","Millions",9124.86485041062,15453.3351931014,17498.9566252195,4155.16451434385,NA,5107.12123989487,6980.21603315707,96513,NA,12482.7407441146,4531.42378167121,1419.81006411391,6167.48119616152,NA,1340.90719838637
"300",2013,"B_XAERO","Percentage of BERD performed in the aerospace industry","Percentage","Units",3.28098689098723,7.58084974902157,10.155310304079,7.20183965715481,NA,6.00533195613649,NA,8.40671197539439,NA,0.38424340458188,0.26611645804528,0.84869315943103,9.4770454271599,NA,0.11681168109231
"301",2013,"B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","Percentage","Units",13.7062177268501,5.53345114322575,11.9466959697112,11.2861921187415,NA,2.54446751307726,16.5505141707847,20.8369505903363,15.4452799013663,22.9478831275402,51.6608181156436,2.93645158680017,13.4233040125316,NA,38.6906831218495
"302",2013,"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","Percentage","Units",7.60722246491258,2.4815967215603,2.62146057232118,4.74112400264799,NA,8.22537555369509,3.97711912974838,16.2547127691239,3.83055526519387,11.3225740242539,2.32551298874354,7.65539952326708,2.51235088564887,NA,2.60516252390057
"303",2013,"B_XFA","Percentage of BERD financed by the rest of the world","Percentage","Units",5.04627918351498,21.5489109812552,9.43687852794751,12.591024702972,2.9368016895781,7.48090766125933,56.3214792524855,6.00009921619208,1.03904150944486,0.61126910708398,0.22868834089267,0.49291665009203,10.5434389685504,10.7949366243358,11.7004171736485
"304",2013,"B_XFB","Percentage of BERD financed by the business sector","Percentage","Units",91.397187032121,69.1133902145514,82.362934938494,80.620884289746,35.452817536965,81.5509461309625,40.703715093853,84.754811985316,93.2255971793614,98.0933827767275,94.1688294213264,65.1403588122057,85.3416074225811,82.597330733526,85.4619329045716
"305",2013,"B_XFG","Percentage of BERD financed by government","Percentage","Units",3.36014128312257,8.93765110202843,8.11394827077246,6.40482910003136,61.4773729322882,10.7178941189861,2.36263364973942,9.16385554122433,4.50654342907321,1.06027006871676,5.54205579747738,34.0709387953244,4.11495360886854,6.3834713668937,2.77681209803581
"306",2013,"B_XFON","Percentage of BERD financed by other national sources","Percentage","Units",0.19620581635434,0.40004770216503,0.0862382627861,0.38326190725062,0.13298583457689,0.25025353672528,0.61093083518244,0.08123325726759,NA,0.23506228945816,0.06042644030355,0.29578574214111,NA,0.22426127524449,0.06083782374413
"307",2013,"B_XGDP","BERD as a percentage of GDP","Percentage","Units",1.89531674592391,1.04736886030975,1.44482471805776,0.71546843071269,0.62133884620621,0.67333947877191,3.42798305732737,1.92154222876331,1.52472586050369,2.5223709178267,3.25720144700875,0.15569452540269,0.87471561729426,1.20395349784717,2.26342346241234
"308",2013,"B_XSERV","Percentage of BERD performed in service industries","Percentage","Units",13.1982481490193,58.2394648684396,46.2513569721994,26.6854813421135,NA,49.8999195803415,72.4515836027639,29.9239135826967,NA,9.96327988871691,8.45829747876436,44.1716808267557,45.4813832991927,NA,26.3775421519207
"309",2013,"B_XVA","BERD as a percentage of value added in industry","Percentage","Units",2.9972873101173,1.74068527959494,2.51659746428886,1.17798798863507,0.92955251920818,1.08621701705354,5.75565430847582,3.05200342135367,1.96469157948893,3.51326905973215,4.72719179393198,0.20993638907959,1.36454180810422,1.94203733506844,4.00201735621989
"310",2013,"BH_RS","Business enterprise sector: Total researchers (headcount)","Persons","Units",221362,123683.9,219758.63,52710,193736,59359.634,54266,1014000,NA,531423,281874,8541.0509,NA,NA,27977
"311",2013,"BH_WRS","Business enterprise sector: Woman researchers (headcount)","Persons","Units",31172,25578.4,43650.98,11315,72544,18060.332,NA,NA,NA,43032,38809,2365.8026,NA,NA,4465
"312",2013,"BH_WRXRS","Business enterprise sector: Women researchers as a percentage of total researchers (headcount)","Percentage","Units",14.0819110777821,20.6804604317943,19.8631471264633,21.4665148928097,37.4447702027501,30.4252751962723,NA,NA,NA,8.09750424802841,13.7682084903184,27.6991979991596,NA,NA,15.9595381920864
"313",2013,"BP_RS","Business Enterprise researchers (FTE)","Full time equivalent","Units",198585,98469.1,161460.0232,43116.3,205455,44713.787,52067,914000,922681.8,485318,253446.6039,7323.174558,93150,829400.24255,22253.1
"314",2013,"BP_RSGRO","Business Enterprise researchers, compound annual growth rate","Growth rate","Units",-0.5199801626065,8.89997522715811,3.24058979998976,4.9914163612677,0.35363476952683,-0.4597519576279,-2.0505295633689,5.17836593785961,5.7655573692319,0.80864101365736,2.5930062489268,1.80047522990681,-0.9147962982661,4.64430871132469,-4.3675384840177
"315",2013,"BP_RSXEI","Business Enterprise researchers per thousand employment in industry","Per thousand","Units",6.41839043309632,4.54184299313648,8.70404437735849,2.39549639144614,3.80846015533765,3.41576934241887,21.6651548313541,9.0069670959922,NA,9.3420514751814,12.5873029634817,0.26326243432392,6.98963298236347,5.01789132773959,12.5994224889594
"316",2013,"BP_RSXRS","Business Enterprise researchers as a percentage of national total","Percentage","Units",56.0241208659534,36.7835830234387,60.8214001155717,37.116972400061,46.6327417659863,36.286387158768,NA,70.6144305301568,62.173660179037,73.4785893481951,78.7488033986949,24.4753398907309,57.0842014952813,47.7530235210562,56.7736158096959
"317",2013,"BP_TT","Total Business Enterprise R&D personnel (FTE)","Full time equivalent","Units",360375,177947.6,249990.6808,124736,424063,88635.127,65099,1318000,2740562.5,583855,288758.4466,19197.205097,138620,1451412.17689,30380.5
"318",2013,"BP_TTGRO","Total Business Enterprise R&D personnel, compound annual growth rate","Growth rate","Units",-1.9329048269556,11.1368147303389,1.44161241366998,3.80678702115567,2.48117429844659,-0.8159333908358,0.7786859867484,5.35571542765787,10.2221082689833,0.48413023499161,2.57028496708622,-5.1692234191829,-0.6023232468091,2.2158007421021,-1.9816797159877
"319",2013,"BP_TTXEI","Total Business Enterprise personnel per thousand employment in industry","Per thousand","Units",11.6475436328378,8.20775309417324,13.4765865660377,6.93020129007884,7.8607336830593,6.77100218480719,27.0877890864909,12.9881648058181,NA,11.2388237486391,14.3410485470646,0.69012460457203,10.4015343426218,8.7810784248148,17.2010531083683
"320",2013,"BP_TTXTT","Total Business Enterprise R&D personnel as a percentage of national total","Percentage","Units",61.2242267952899,47.1580623353454,59.9947854337152,50.5487024039163,51.2938276323795,43.5977586194947,NA,NA,77.5744301261249,67.456901780773,71.9299964580863,32.4973747616873,59.5165514576446,53.3774097080254,57.351889013273
"321",2013,"C_CVXTT","Civil Budget R&D as a percentage of Total GBARD","Percentage","Units",96.2757785524683,84.6810939643691,93.7085133284164,99.2136707601578,NA,98.5526940295199,NA,57.2166265236114,NA,95.3772916645313,85.2246933844361,99.790915031424,96.9781589707789,95.5882450385456,98.0997581149918
"322",2013,"C_DFXTT","Defence Budget R&D as a percentage of Total GBARD","Percentage","Units",3.72422144753178,15.318906035631,6.29148667158361,0.78632923984226,NA,1.44730597048009,NA,42.7833734763886,NA,4.62270833546874,14.7753066155639,0.20908496857601,3.0218410292211,4.41175496145447,1.90024188500823
"323",2013,"C_ECOPPP","Civil GBARD for Economic Development programmes (current PPP$)","US Dollar","Millions",7224.30307867013,1873.14461433706,3042.46088824134,2300.55818293186,NA,1615.39673122314,624.341400495658,6484,NA,8575.36111186926,8542.93915410941,2100.96630207091,2223.03832756067,23849.6672532973,791.645542868102
"324",2013,"C_ECOXCV","Economic Development programmes as a percentage of Civil GBARD","Percentage","Units",22.9151193136594,15.4008987701041,17.5906458458034,20.2461237302904,NA,19.465744575736,37.0281124497992,10.3389992665115,NA,25.2318540950095,50.805489278304,33.3077566574878,27.9823118058412,20.6971394254974,36.2061997740908
"325",2013,"C_EDUPPP","Civil GBARD for Education and Social programmes (current PPP$)","US Dollar","Millions",1318.49895862212,515.211856604113,941.453698349576,1209.68508628518,NA,219.180312380356,60.4495407371276,1794,NA,236.459703989626,1362.64741395978,208.017422929872,491.829868868623,6107.07287138432,113.349735183531
"326",2013,"C_EDUXCV","Education and Social programmes as a percentage of Civil GBARD","Percentage","Units",4.18221115902066,4.2360454115421,5.4432182355718,10.645865909118,NA,2.64115179532121,3.58510966944702,2.86060528749562,NA,0.69575107946852,8.10376467995101,3.29781286669682,6.19086795557384,5.29981979866989,5.18409178623894
"327",2013,"C_GUFPPP","Civil GBARD for General University Funds (GUF) (current PPP$)","US Dollar","Millions",13084.2389355348,3304.2886604596,4663.18714780938,4510.10855188262,NA,2479.71549323165,881.297526696649,0,NA,12539.1064830217,NA,1932.23621830165,2490.19508357402,40311.3772726722,633.602951038519
"328",2013,"C_GUFXCV","General University Funds (GUF) as a percentage of Civil GBARD","Percentage","Units",41.5025356869994,27.1676915799432,26.9612253511113,39.6913307630791,NA,29.8809001397408,52.267531665122,0,NA,36.8946451506841,NA,30.6327872562915,31.3451254627725,34.9828862174575,28.9780637678348
"329",2013,"C_HEAPPP","Civil GBARD for Health and Environment programmes (current PPP$)","US Dollar","Millions",3103.47756010546,4012.09367060724,1965.31903164082,2048.69304051325,NA,1774.82512728973,40.4212353399491,34276,NA,3064.64767143306,2371.0267407273,805.097708911824,1772.05811557482,16505.3843514295,177.449296504746
"330",2013,"C_HEAXCV","Health and Environment programmes as a percentage of Civil GBARD","Percentage","Units",9.8440718506196,32.9872280037843,11.3629171678833,18.0295778178302,NA,21.3868778651426,2.39728143342601,54.654463118283,NA,9.01731622603981,14.1006709144882,12.7636500154732,22.3056355409297,14.3236481064838,8.11570877509906
"331",2013,"C_NC","Total GBARD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",25370.994,9985.7,14980.5944,8444.3,425301.7,5682.1779,6474,109608,NA,3609767,17147140,49836.676309,10027,NA,2017.901
"332",2013,"C_NORPPP","Civil GBARD for Non-oriented Research programmes (current PPP$)","US Dollar","Millions",5590.25168816131,1857.17908779238,3659.67547564037,296.35182347047,NA,1790.53496456503,75.06056717122,9620,NA,7366.22223393717,4098.11906625872,1253.70292587041,674.836331703459,21268.7203489375,435.29117087387
"333",2013,"C_NORXCV","Non-oriented Research programmes as a percentage of Civil GBARD","Percentage","Units",17.7319920042977,15.2696310312204,21.1592055139857,2.60805213717041,NA,21.5761834851284,4.45165276490578,15.3394776285997,NA,21.6741245311363,24.3718163650816,19.8756314818145,8.49444672974085,18.4573506115903,19.9082016371348
"334",2013,"C_PPP","Total Government Allocations for R&D (GBARD) at current PPP $","US Dollar","Millions",32745.8897522672,14362.7890465988,18457.1299963814,11453.0146587263,21898.7645345183,8420.5348720191,1686.12807726051,109608,NA,35633.4823533239,19730.1881870385,6320.95500273969,8191.99019127189,120550.082164017,2228.84512070103
"335",2013,"C_PPPCT","Total GBARD at constant prices and PPP $","US Dollar","Millions",30114.0841516727,13484.594647954,17030.7975288941,10489.6693205503,20168.5133202033,7781.03098620836,1507.86847038538,103528.04113184,NA,33239.8022131265,19698.16925997,5805.01037754373,7731.84567073738,111030.109585802,2068.84979644164
"336",2013,"C_SPAPPP","Civil GBARD for Space programmes (current PPP$)","US Dollar","Millions",1514.36126956651,600.648998654041,1797.80442964558,997.559570537897,NA,419.011487572138,4.55780681990406,10476,NA,2204.45319010818,440.260011520622,7.7182579626227,292.483543280676,6188.41918156046,35.1529756967418
"337",2013,"C_SPAXCV","Space programmes as a percentage of Civil GBARD","Percentage","Units",4.80347637664301,4.93850520340587,10.3943952555434,8.77904964251185,NA,5.04914392466462,0.27031201729997,16.7044041202921,NA,6.48630891766181,2.61825876217524,0.12236172364371,3.68161250514192,5.37041348476135,1.60773425960165
"338",2013,"EXCH","Exchange Rates","National currency per US dollar","Units",0.75315918184727,0.63966057761348,0.75315918184727,0.75315918184727,31.8371436402813,0.75315918184727,3.61075833333333,1,6.19575834608231,97.5956582776385,1094.85291666667,12.7719916666667,1.02979656989696,NA,0.75315918184727
"339",2013,"G_BRXGDP","Basic research expenditure as a percentage of GDP","Percentage","Units",NA,0.27569808788388,0.54394529727861,0.33183366486994,0.15701214852975,0.2918996132371,0.52162196681545,0.46760021879253,0.09323082081915,0.41852506361596,0.74614709460047,0.14028088977893,NA,NA,NA
"340",2013,"G_CVXGDP","Estimated Civil GERD as a percentage of GDP","Percentage","Units",2.7951592150702,1.53057858559387,2.16158670765813,NA,NA,1.232867212704,4.07479755622837,NA,NA,3.28179665309685,3.96911247007406,NA,NA,1.88067255637856,3.27110525332206
"341",2013,"G_FBXGDP","Business-financed GERD as a percentage of GDP","Percentage","Units",1.84612596948596,0.75752818723398,1.23199534854942,0.59098250771797,0.28869787355275,0.58741627368033,1.44138073436767,1.65610049204488,1.48472120191303,2.5021058254812,3.13962273767155,0.10450347000675,0.79845862860739,1.04561944633352,1.99987213408217
"342",2013,"G_FGXGDP","Government-financed GERD as a percentage of GDP","Percentage","Units",0.82080704398777,0.47744709020994,0.78963380217827,0.54192352469847,0.69351919422107,0.52807204494912,0.50703797125535,0.74610135055712,0.42009085343768,0.57343958649823,0.94721081301881,0.35242697918324,0.57706567112738,0.63421682768981,0.85561970708869
"343",2013,"G_GRO","GERD, compound annual growth rate (constant prices)","Growth rate","Units",-1.1599772873662,4.96296907438207,1.02609811008245,1.11860776875243,1.63603261475678,-3.178541182624,2.21279187290304,2.90731039039487,12.5300509067792,NA,6.03980763642997,3.79190365484787,-1.3871016877671,0.62104059958792,-4.5976065811569
"344",2013,"G_NC","GERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",79729.5078,28875.1,47362.05,20983.1,749797.6,13011.798,43097.2,454821,1184659.795,16680069,59300949.33,81150.122254,32441,NA,6684.1
"345",2013,"G_PPP","Gross Domestic Expenditure on R&D (GERD) at current PPP $","US Dollar","Millions",102905.454647198,41532.087885621,58353.3263369787,28459.4047920513,38607.0431671139,19282.4478104898,11224.4978330725,454821,334116.570198709,164655.764309366,68234.054772454,10292.5457559401,26504.0743786827,355277.520700225,7382.83179961642
"346",2013,"G_PPPCT","GERD at constant prices and PPP $","US Dollar","Millions",94634.8853048741,38992.6613977124,53843.8904736224,26065.6040548108,35556.6480995878,17818.0277362108,10037.829632668,429592.066232616,316339.63994808,153595.008891517,68123.3218588782,9452.42212587803,25015.3391248022,327303.861939541,6852.86291269769
