"","YEAR","MSTI_VAR","MSTI.Variables","Unit","PowerCode","src","Argentina","Australia","Austria","Belgium","Canada","Chile","China (People's Republic of)","Chinese Taipei","Czech Republic","Denmark","Estonia","European Union (15 countries)","European Union (28 countries)","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Israel","Italy","Japan","Korea","Latvia","Lithuania","Luxembourg","Mexico","Netherlands","New Zealand","Norway","OECD - Total","Poland","Portugal","Romania","Russia","Singapore","Slovak Republic","Slovenia","South Africa","Spain","Sweden","Switzerland","Turkey","United Kingdom","United States"
"11",2011,"B_GRO","BERD, compound annual growth rate (constant prices)","Growth rate","Units","B_",9.29793255600862,-0.1251087729697,1.26666085409097,9.45827831944573,3.54671265707072,30.0931690266552,17.3193748411215,8.92900112849524,13.7525622173407,1.81723219291028,97.5857303608441,5.70522494874672,6.15758334882026,1.35593838135311,4.09806546404334,7.68655078839447,-9.6319216180892,10.7018548876062,NA,3.09025428976801,8.06989766480986,0.84545736349939,3.91933438501908,14.5852548488368,-8.9782133307889,9.1016425767251,-0.6906234085645,-1.5236479064557,NA,5.31137736054852,5.02272342046095,4.92205552282628,23.0013584606324,-3.6849747983302,NA,1.35816734005483,15.7951378996967,-2.2382643761901,NA,-2.3521997123216,-1.4949287489848,4.21507145628488,NA,12.928417095925,6.30451396942427,3.2609757585824
"12",2011,"B_NC","BERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions","B_",3423.992593,18321.3,5692.841,5613.4,16894,145976.202,657933.36,301476.65851,34148.02122,36286.4,242.8447,NA,NA,5047.4279,28850.6,51077.2,485.8625,210073.3,22543.2,1859.6,31477.5,10825.3,12271778,38183291.34,39.2713,74.114,416.2,26167.54748,6921.738295,1193,23709.5,NA,3521.6,1216.3456,1004.536,372088.9,4628.2,174.1452,660.4835,10464.022,7396.369,82066,NA,4817.273,17408.2,294092
"13",2011,"B_PPP","Business Enterprise Expenditure on R&D (BERD) at current PPP $","US Dollar","Millions","B_",1284.882667143,12124.8662006426,6847.50931040095,6747.59540313037,13625.25207664,419.451538672365,187684.097007194,19949.4877256485,2558.80412827256,4859.89910701379,474.677081578218,195292.916353245,204972.197898728,5620.32110701038,34290.3815926527,64758.03687933,681.278246352769,1690.4337037396,166.798859058868,2236.40532724641,7979.56620014834,14268.4664238764,114204.64453844,44680.4695202427,78.7782656543747,163.998272665413,459.839021583831,3410.33530443975,8278.94757378786,802.872444754132,2610.39194009133,712453.397421485,1954.89833815594,1952.1418218903,648.074368189199,21451.52119301,5194.38832772166,343.884049299747,1058.51743719222,2191.90560697664,10357.1885176588,9279.24179536682,NA,4985.91798114708,24655.6898600257,294092
"14",2011,"B_PPPCT","BERD at constant prices and PPP $","US Dollar","Millions","B_",1258.89125262463,11974.5214991408,6637.33618461448,6577.78832585653,13395.1204252382,393.426118827329,183892.036530017,19540.931207492,2496.93744703049,4749.57477581187,450.479383904405,190279.977112538,199652.774303503,5463.65850583008,33438.2556608163,62769.7591826875,667.578168154475,1624.77021390563,164.472604622905,2224.9630927986,7768.15737494553,13798.210730774,111767.957927543,44699.8619062987,75.7856204674182,156.371429590499,429.115481948962,3220.46617711027,8088.33201143085,781.221146381327,2514.29113790047,697177.542575026,1890.03888812773,1957.13794010931,629.42023278464,20289.4985222144,5084.70747803783,341.194121825736,1023.85925743602,2147.56703181279,10171.1226821085,8986.51924419974,NA,4837.83802762658,24320.6502707252,288074.37234202
"15",2011,"B_SERV","BERD performed in service industries (current PPP $)","US Dollar","Millions","B_",NA,5511.98867430432,2395.26503337602,2326.38659647667,6128.70193739713,221.934523617674,12049.5923920487,1455.01809043946,1169.45199081881,2280.37463500539,147.048532857128,NA,NA,1174.53885678119,16241.2297252574,8804.55833735027,395.201887978805,714.752319515576,NA,1345.89475720813,5505.98306580834,3609.6572056597,12264.1553603691,3955.30752482634,NA,110.355963169839,NA,1357.59987549916,3152.0999498547,358.028617442748,1554.71880998012,NA,925.04414142723,1207.57938226421,300.916564440497,NA,2710.43771043771,129.930142971498,319.431682486633,NA,4986.70666701968,2616.56391668393,2855.31355896808,2245.58970167726,15195.6222320073,88838
"16",2011,"B_XAERO","Percentage of BERD performed in the aerospace industry","Percentage","Units","B_",NA,0.19430935577716,0.65259156192839,2.11729076851819,7.78382857819344,NA,NA,NA,1.47361100884311,NA,0,NA,NA,0.09408320848131,9.21382721329886,4.51023157103365,NA,NA,NA,NA,NA,8.71015121982763,0.20841315740881,0.20414426641724,NA,NA,NA,NA,0.43101683235385,NA,0.07291079743006,NA,3.81076783280327,NA,0.66676555145858,NA,1.21913629488786,NA,0.20463796597493,NA,6.52253828871978,NA,NA,NA,6.44236624119668,8.85910239278052
"17",2011,"B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","Percentage","Units","B_",NA,1.962197005671,9.20175005766014,7.57963088324367,14.5377056943294,NA,16.1401954143198,72.5491202624961,3.36526966700767,6.70140879227479,1.20612061947409,NA,NA,49.7233782573379,11.0689084005185,12.8499604520217,4.74700146646428,6.68455659682312,NA,8.21697676919768,19.5422126916051,13.3354271937036,25.6073243828238,48.9563192275608,3.26090554679881,6.99462989448687,NA,0.87746476640876,8.42050231569547,NA,7.03304582551298,NA,3.78521126760564,2.17709506245593,2.12594670574275,NA,31.6537746856229,1.59872336418116,5.76789579149214,NA,2.81373198119239,23.1606268125655,14.5674093804076,3.08309197787752,5.6151698624786,21.3211467120945
"18",2011,"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","Percentage","Units","B_",NA,2.20399207479819,2.9915116195938,25.4377204546264,3.06617734106784,NA,3.2107537456377,1.64043331174568,3.15232907073847,18.3586688125579,1.31236135686717,NA,NA,2.31438222403956,2.90952529930053,7.96774294597198,12.413717872855,22.5238581278133,NA,6.83964831146483,3.54920181081725,5.34303899199099,10.0224678119177,2.26067991968971,NA,4.06400949888011,NA,17.1298412262756,4.64415950032396,NA,3.03886627723065,NA,4.75068150840527,7.1903741831269,3.84112664951779,NA,2.53662330927791,7.35679191846804,24.8801976128094,NA,8.59291903905822,9.44605561377428,35.633363756456,4.03188744253102,3.03650004021094,15.6239692886264
"19",2011,"B_XFA","Percentage of BERD financed by the rest of the world","Percentage","Units","B_",NA,1.15657731711178,21.8521472846335,10.3876438522108,10.4060613235468,0.24961534483545,1.59127514069206,0.00348915901217,18.2643464750664,7.08833061422461,7.93371236843959,10.0241038606741,10.2282360847895,4.96798775471364,9.13776489917021,4.04094194670029,12.9717564125653,15.883122700505,5.4291316228397,24.8440524844053,53.2176951790962,12.5280592685653,0.57087897124606,0.12612218148295,22.8260841887078,23.3289257090428,NA,0.60095871926932,13.1882463782171,8.88516345347863,10.9458234041207,6.20804419063337,5.30440708768742,4.25427608732255,7.42263094602882,4.99063530247745,7.31169785229679,11.0732308441462,5.40369290073106,14.9299858123387,7.44326303893167,13.1284575829211,NA,0.76470650511192,21.4490872117738,5.28508085905091
"20",2011,"B_XFB","Percentage of BERD financed by the business sector","Percentage","Units","B_",NA,96.8550266629552,64.7760582106544,83.3665870951652,86.0009470818042,92.1839561218342,92.9888598444074,97.9983583306833,67.0163486855184,89.8904272675162,85.2558034002801,83.1238327621201,82.6296257085621,92.1378510429045,83.2648194491623,91.3501523184513,78.7866320203761,69.4729887139394,87.0941126370702,69.170789417079,43.2108649035025,80.2675214543708,98.2747080333429,93.7592001805678,72.8259568692659,74.4825539034461,66.8428640076886,89.7705314491322,82.2269977125739,76.3621123218776,79.2939539003353,86.3497709967288,81.8264425261245,91.7086804934387,74.3578129604116,36.0246166977838,86.8933926796595,78.4193879590135,79.5060285381845,76.9928140441601,77.9586348382565,81.5489971486365,NA,90.2422387105734,68.6871704139429,83.8343103518627
"21",2011,"B_XFG","Percentage of BERD financed by government","Percentage","Units","B_",NA,1.86504232778242,13.2711417726228,6.23686179499056,3.59299159464899,5.99095392274968,4.38497297051483,1.9784636210243,14.6773337398084,2.7597116274968,6.7990777645137,6.58360494685393,6.88195652300133,2.84855777731862,7.5336388151373,4.3491029265504,8.04478633358203,14.5268818074453,7.46788388516271,5.91525059152506,2.92049876896196,6.9023491265831,1.04927745596441,6.05597028399072,4.3477043031425,1.87548911136897,NA,9.23140471550221,3.82021782940004,12.2380553227158,9.73913410236403,7.25552689256675,12.6675374829623,4.02664341450325,18.1420078523816,58.6665713489438,5.76033879261916,10.3557835645197,15.0828143322278,4.77156871420951,14.3810658986862,4.98135646918334,NA,8.9118262552278,9.26345055778311,10.7551378480204
"22",2011,"B_XFON","Percentage of BERD financed by other national sources","Percentage","Units","B_",NA,NA,0.1006527320893,0.00712580610682,NA,1.5754746105807,NA,0.01968888834159,0.04197115817536,0.26125490541911,0.01140646676662,0.26845843035188,0.26018168364712,0.04560540627039,0.06377683653026,0.25980280829803,0.19682523347655,0.11700677811031,0.00887185492743,0.06990750699075,0.65094114843936,0.30207015048082,0.10511924188981,0.05870735395855,NA,0.31303127614216,NA,0.3971051079182,0.76453833902861,NA,0.02108859317995,0.1866579200711,0.20161290322581,0.0104000047355,0.07754824117802,0.31817665079501,0.03457067542457,0.15159763232062,0.00746422885659,3.30563142929172,0.2170375761404,0.33997026783321,NA,0.08120777045436,0.60029181650027,0.12547094106606
"23",2011,"B_XGDP","BERD as a percentage of GDP","Percentage","Units","B_",0.15713422291725,1.22186149928841,1.83563847340004,1.48069288218107,0.95450587907596,0.1196466516724,1.34464041123187,2.10643128596582,0.84655665056504,1.96476819499538,1.45698365415252,1.28704450766163,1.169955736839,2.56385103799989,1.40162429574095,1.88956465121785,0.23468343974775,0.74217897951234,1.28254338866687,1.08659472609955,3.36134015261079,0.66110200115068,2.49726612380535,2.86514862446452,0.19342837163871,0.2369728156279,0.96421501985676,0.17842835929402,1.06429499630204,0.55946089166717,0.84805356692557,1.55350190560168,0.22476040703997,0.69045196529843,0.17962366391248,0.61724157198923,1.33334869825503,0.24656957612863,1.79010764431963,0.34607155731483,0.69095949456723,2.24160164193646,NA,0.34545370246672,1.05854138467395,1.89216952498626
"24",2011,"B_XSERV","Percentage of BERD performed in service industries","Percentage","Units","B_",NA,45.4602020598975,34.9800916624933,34.4772686785193,44.9804664377886,52.9106471560779,6.42014565122522,7.29351104374228,45.7030680034233,46.9222628863707,30.9786460235698,NA,NA,20.8981893880622,47.3638057406085,13.5960859248353,58.0088811134838,42.2821858044117,NA,60.1811639782342,69.00103248352,25.2981441622865,10.7387535856662,8.85243053015449,NA,67.2909301886283,NA,39.8083987146884,38.0736793145369,44.593461860855,59.5588266306755,NA,47.319296526684,61.8592035026887,46.4324125765528,NA,52.180113218962,37.7831258053624,30.177271650238,NA,48.147300384824,28.1980357273414,29.0922006198159,45.0386457066732,61.6313001918636,30.207451384426
"25",2011,"B_XVA","BERD as a percentage of value added in industry","Percentage","Units","B_",0.24377649659851,1.80182864763276,2.80474508724683,2.38165345317264,1.48285726072535,0.16784905987538,1.70162809069439,2.85995982000305,1.23096210291512,3.44593317702116,2.19808743664012,2.0983746563727,1.87876958322188,4.41432535726155,2.41854655500507,2.98577994039804,0.44497589031812,1.1752232788455,2.0874145105643,1.57749365473621,5.70211922650805,1.07788914827211,3.48638871835112,4.14271007289714,0.29699766251595,0.33295596467111,1.40885595615689,0.23876306514209,1.64783675633853,0.86838159293066,1.29850747903504,2.40789085707347,0.32149397563964,1.16917586611196,0.25914040185573,0.8954472298437,1.64162920012118,0.34331829959252,2.75842792826655,0.49757197711143,1.08365673413055,3.60399053703262,NA,0.50856894683046,1.77315706540173,3.02536987207203
"26",2011,"BH_RS","Business enterprise sector: Total researchers (headcount)","Persons","Units","BH",3635,NA,29734,28325,NA,2185.54,1072087,98549.856524,15984.25,28718.8,2174,NA,NA,27960,197056.26,216320,5858,13649,1378.19,10618,48774,47816,534908,250626,1001,1962,1679,13708.8313,51586.4392,7200,17561,NA,14299,21191,4122,202185,18842,2709,5407,6192,59391,32630,NA,35191,108614.528,1003000
"27",2011,"BH_WRS","Business enterprise sector: Woman researchers (headcount)","Persons","Units","BH",657,NA,4859,7390,NA,568.47,NA,15174.105679,2198.14,7755.8,695,NA,NA,4702,38699.11,30638,1805,2897,352,2370,NA,9927,40680,31972,514,624,192,3126.976995,7708.6183,NA,3989,NA,2827,6442,1609,77637,4727,567,1445,1904,17441,8372,NA,8061,20745.13,NA
"28",2011,"BH_WRXRS","Business enterprise sector: Women researchers as a percentage of total researchers (headcount)","Percentage","Units","BH",18.0742778541953,NA,16.3415618483891,26.090026478376,NA,26.0105054128499,NA,15.3973899244639,13.7519120384128,27.0060030363386,31.96872125115,NA,NA,16.8168812589413,19.6386098061538,14.1632766272189,30.8125640150222,21.224998168364,25.5407454705084,22.3205876812959,NA,20.76083319391,7.60504610138566,12.7568568304964,51.3486513486514,31.8042813455658,11.4353782013103,22.8099458412622,14.9431098938886,NA,22.7151073401287,NA,19.7706133296035,30.3996979849936,39.034449296458,38.3989910230729,25.0875703216219,20.9302325581395,26.7246162382097,30.749354005168,29.3664023168494,25.6573705179283,NA,22.9064249381944,19.0997745715932,NA
"29",2011,"BP_RS","Business Enterprise researchers (FTE)","Full time equivalent","Units","BP",3118,32439,23137.5,21382.2,99040,1752.46,818811,87419.024881,13581.7292,23927,1504,693945.64587,746840.67507,22948.659,148439.3619,190693,4020.81,11773,1060,8996,46452,39808.1,490920,223513.32991,553,1369,1518,11651.920676,33608.81497,5100,12867,2562802.40947459,10566.9,12198.2,3518,214744,17432,2058.4,4510,4451.94,44914.9,29310,NA,30404.1204,89043.1,853000
"30",2011,"BP_RSGRO","Business Enterprise researchers, compound annual growth rate","Growth rate","Units","BP",8.6411149825784,15.8941343756029,1.48293376141477,6.86932096482374,4.77097217814451,35.0123266563945,10.6664808734587,7.7763764367498,10.1744027104034,5.06371356558852,17.3166926677067,3.99061050031613,3.82414564943936,0.1955101091258,3.20628306699999,2.62519172295024,NA,14.5902277593927,NA,14.1045154743785,10.3687511879871,3.94628271813833,0.07787368154966,10.6071231880816,-12.5,10.2254428341385,3.97260273972602,9.49773160222198,NA,2.02040612204071,2.90307101727447,5.02429790407888,-9.9117609446268,15.3839969049824,NA,1.67129072883427,5.59968499405579,6.78010063806609,NA,-7.328669174294,-1.0190117084974,-3.7122207621551,NA,19.9765528135886,5.91037964920598,6.09452736318408
"31",2011,"BP_RSXEI","Business Enterprise researchers per thousand employment in industry","Per thousand","Units","BP",NA,3.9647333188542,7.36931117842094,6.85107337391862,7.63918429493546,0.30295002451508,NA,9.4160948816243,3.34786087095418,13.1080848620712,3.40965767399683,5.31208413271853,4.46897584927758,12.9690076292738,8.03199837130026,6.27403434888465,1.1988210985787,3.85801912853925,8.79668049792531,6.5725641475247,20.4748009908584,2.14931457295114,9.38408728627943,11.3780246641519,0.84719796549928,1.45839991477575,5.22907337237341,0.43208980127257,5.33896981254964,3.18394718059873,7.64800285306705,6.28889805716369,0.86719134687982,3.34967593968156,0.44363177805801,4.03032919184715,6.15428067078553,1.18929243917616,5.90468709086148,0.42380955724498,3.15719587802786,9.59410801963994,NA,1.51884268402418,4.20955398387746,8.70124041129427
"32",2011,"BP_RSXRS","Business Enterprise researchers as a percentage of national total","Percentage","Units","BP",6.35950151950886,NA,62.3420398881279,50.0920993035118,59.9878861296184,28.8309423532509,62.1212121212121,64.8691127189913,44.2667067306494,61.0678645261734,33.3407226778985,48.4758300213735,45.9084478164683,57.3679056783522,59.5552203721134,56.3033179995593,16.2955712939603,51.1447065467657,46.9379621839437,58.9167594472461,84.1765729196869,37.5012835452792,74.7611745051786,77.3667654290457,14.0106409931594,16.3170441001192,53.6219546226858,29.2573045286876,54.7956133445992,31.2883435582822,47.2565006610842,59.3847467305382,16.4765923209341,27.6879426184856,21.8781094527363,47.9790159949417,51.6986224179605,13.4308588728884,51.4018691588785,22.1323724612305,34.4876066246452,60.1823333743994,NA,42.1643480453505,35.4248687925092,67.9797192509321
"33",2011,"BP_TT","Total Business Enterprise R&D personnel (FTE)","Full time equivalent","Units","BP",8669,64905.9,42097.5,35010.5,148930,4140.56,2169291,159730.17839,29014.49733,36886,2121,1270776.887544,1370740.384874,31179.564,239111.3907,357129,6323.52,17220,1491,14120,59790,112478,602252,254279.94681,870,2085,3387,28038.975047,74010.512844,8800,18111,3867271.62011136,19529.8,16030.4,10002,439683,20406.3,3251.2,9622,9894.92,89841.1,54787,NA,45408.0431,158385.4,1231000
"34",2011,"BP_TTGRO","Total Business Enterprise R&D personnel, compound annual growth rate","Growth rate","Units","BP",8.64770021305928,14.8563541288787,2.792157054256,7.0935870180322,3.23005475843903,19.4966810966811,15.7626191010341,7.35878515978317,9.32014558555601,1.54774555525576,8.49104859335039,4.28704027039413,4.73388622758766,2.03127908478193,1.49566018822049,5.90668750426291,NA,14.8076538435896,NA,15.7946531080859,11.7340359925997,0.23731928132271,-2.0365273629899,10.4501640142276,-30.952380952381,0.77332044465925,-0.0295159386068,5.29000268293765,NA,2.96800298419999,1.62729364233207,NA,6.00022795981394,14.2070608552421,NA,-0.9970480352885,6.45621970162336,0.65011454399109,NA,-3.0393656498865,-2.5809655686918,-0.0182491742249,NA,21.0180877361861,2.26971756918477,NA
"35",2011,"BP_TTXEI","Total Business Enterprise personnel per thousand employment in industry","Per thousand","Units","BP",NA,7.93287660902675,13.4080854601221,11.2177186799103,11.4873153982708,0.71578395712664,NA,17.2048878059026,7.15199801668196,20.2074985674075,4.80843346180005,9.72766927888834,8.20229251045706,17.6205504379768,12.9382279476219,11.7499835493847,1.88538359019312,5.6430042804252,12.3734439834025,10.3162078438249,26.3538351684195,6.07289985044247,11.5122328206966,12.9442101174386,1.33284309219597,2.2211569191435,11.6672407853944,1.03977322647753,11.757031428753,5.49386964495467,10.7649786019971,9.48995400048365,1.60274759544365,4.40201383675225,1.26128625472888,8.25199879884389,7.20434245366284,1.87846267890086,12.5975386226761,0.94196275425422,6.31518606514741,17.9335515548282,NA,2.26836603562094,7.48774348105609,12.5571242043414
"36",2011,"BP_TTXTT","Total Business Enterprise R&D personnel as a percentage of national total","Percentage","Units","BP",12.4611890524379,NA,68.8199377150751,55.6652822040046,62.0748582860954,31.7234457422397,75.2467564812274,71.8635699498298,52.0935191984498,64.0548754015803,37.0545073375262,54.718877357081,52.4589037026071,57.1830718720936,59.4077817505305,62.0986466725076,17.1307221537586,50.7067137809187,45.9617755856967,65.3976193784448,84.927770912345,49.3121257025612,69.238295059351,70.3647253952837,16.0162002945508,18.6610579074555,65.2496428041665,38.1814416418494,63.0222555693091,37.2881355932203,49.0148849797023,NA,22.9172705051826,32.3199412892573,33.6212981948973,52.3941738571921,52.3292132526413,17.9505300353357,63.0165695199424,31.9413217519416,41.7712484912507,69.8412900758493,NA,48.9305027769796,44.4580238551635,NA
"37",2011,"C_CVXTT","Civil Budget R&D as a percentage of Total GBARD","Percentage","Units","C_",98.4148080097979,93.2056056679491,99.9959228101475,99.824061324357,97.0082351714792,99.9619666778712,NA,94.2020784965715,98.3018536812159,99.6888263305776,99.7148711757792,95.2978780678627,95.4474627292358,97.4535442580332,93.2019242895989,96.0522289096034,99.1226041232981,99.9406587722288,100,100,NA,99.2719453358657,97.3581590038079,86.1980753159231,99.5214876588877,99.9540470304875,100,100,98.5263890390826,100,95.6611321997392,80.3822735945051,NA,99.7729925228611,98.0057715349395,NA,NA,98.0661190736655,99.4735648739335,NA,98.326923473083,92.200172562554,NA,82.0041216397781,85.5240625274436,54.9970895877798
"38",2011,"C_DFXTT","Defence Budget R&D as a percentage of Total GBARD","Percentage","Units","C_",1.5851919902021,6.79439433205094,0.00407718985249,0.17593867564309,2.9917648285208,0.03803332212881,NA,5.79792150342854,1.69814631878415,0.31117366942247,0.28512882422086,4.70212193213731,4.5525372707642,2.54645574196687,6.79807571040114,3.94777109039658,0.87739587670198,0.05934122777121,0,0,NA,0.7280546641343,2.64184099619211,13.801924684077,0.47851234111238,0.04595296951258,0,0,1.47361096091744,0,4.33886780026078,19.617726405495,NA,0.22700747713894,1.99422846506055,NA,NA,1.93388092633453,0.52643512606649,NA,1.67307652691701,7.79982743744608,NA,17.995878360222,14.4759374725564,45.0029104122202
"39",2011,"C_ECOPPP","Civil GBARD for Economic Development programmes (current PPP$)","US Dollar","Millions","C_",1045.09244381159,1292.01062803724,542.225299644635,1175.14529544027,2067.09607389773,198.214542125826,NA,2493.22793311938,561.072961999651,480.520140221793,90.5590658948655,21546.4638536033,23714.6371014246,834.292493756798,3213.83929022388,7117.76622995795,125.581372802704,77.8591538633098,29.1301637795328,336.615321088552,565.12896290972,2596.72301937858,8957.53048045374,8050.17211687029,20.8363320122326,36.9225136640186,29.1271891542877,2001.16605436205,1093.67094794504,307.420060992194,512.962191867375,54526.2590639872,NA,148.519634713792,347.167029364773,NA,NA,91.9300562467436,95.6613753319441,NA,2390.31159062346,450.585852296161,NA,664.921476226549,1011.54017635542,6526
