"","YEAR","MSTI.Variables","Unit","PowerCode","Australia","Canada","China (People's Republic of)","France","Germany","Italy","Japan","Korea","Mexico","OECD - Total","Russia","United Kingdom","United States"
"22",2011,"Defence Budget R&D as a percentage of Total GBARD","Percentage","Units",6.79439433205094,2.9917648285208,0,6.79807571040114,3.94777109039658,0.7280546641343,2.64184099619211,13.801924684077,0,19.617726405495,0,14.4759374725564,45.0029104122202
"23",2011,"Economic Development programmes as a percentage of Civil GBARD","Percentage","Units",29.3239489535593,27.5413711583924,0,17.2552626716501,24.6163972556813,21.6620669180952,26.9770663055244,53.5997772181489,37.0569631139416,21.7270475602162,0,9.1671052124915,10.4652095126606
"24",2011,"Education and Social programmes as a percentage of Civil GBARD","Percentage","Units",4.43227425634761,5.75972490866108,0,5.39865096901478,3.80790130059721,15.1022023816069,0.66836923735782,2.02188117209473,3.16703700195263,3.6878059077184,0,4.36278222028264,1.85698936801424
"25",2011,"Estimated Civil GERD as a percentage of GDP","Percentage","Units",0,0,0,2.12012136793743,2.76850722398562,0,3.22506448301159,3.59604883745623,0,2.17589957810231,0,1.54073525459306,0
"26",2011,"General University Funds (GUF) as a percentage of Civil GBARD","Percentage","Units",26.6551533541062,28.9275736084247,0,24.4068798595636,41.1490363890153,33.418364541986,37.2169303390362,0,29.7689343593367,24.3739404103202,0,28.9786802551695,0
"27",2011,"GERD as a percentage of GDP","Percentage","Units",2.11403053636714,1.7913228895527,1.7753931427838,2.19161452586975,2.79562403714966,1.20983504420161,3.24476642141925,3.74361298390238,0.51144169725073,2.31328625728738,1.01260944868873,1.66487893923308,2.76525483346332
"28",2011,"GERD at constant prices and PPP $","US Dollar","Millions",20717.9816389265,25138.6464473882,242801.464198775,52284.8862199917,92868.2950668648,25251.1092997951,145223.175622655,58404.9923212405,9231.04765451373,1037768.16611648,33285.7325966192,38251.6347593304,420997.717168851
"29",2011,"GERD per capita population (current PPP $)","Percentage","Units",939.037772141903,744.567997377066,183.922739663224,820.714701820415,1193.52184043529,434.760078150884,1160.82350462816,1169.06610656126,84.5005992765032,848.324796397855,246.165732954527,612.761106479838,1377.10590904139
"30",2011,"GERD, compound annual growth rate (constant prices)","Growth rate","Units",0.65035176146917,0.98449624068462,13.7319879985528,2.80444338766548,6.79074074336088,-0.5145878522397,3.31346486682911,11.9880766967244,-0.528785919741,3.69085966957588,0.61926751506509,1.90459652549959,2.65908395628569
"31",2011,"Government-financed GERD as a percentage of GDP","Percentage","Units",0,0.60482925509105,0.38482797691235,0.7703327731811,0.83553338764095,0.50697942530484,0.53239567325352,0.93227152401813,0.32223923239722,0.69413710310697,0.67921722821091,0.50699098717822,0.86461824682669
"32",2011,"Gross Domestic Expenditure on R&D (GERD) at current PPP $","US Dollar","Millions",20978.1038296501,25570.5349289612,247808.303285244,53617.2914699277,95809.965740943,26111.6902937421,148389.229420122,58379.6541633494,9775.28282610372,1060899.0225696,35192.0771939962,38778.5866235766,429792
"33",2011,"Health and Environment programmes as a percentage of Civil GBARD","Percentage","Units",30.2577337971281,24.6185256823555,0,9.75869465979932,9.44411938154706,18.981384762554,6.99067640749363,15.4264887646303,13.5534627286837,24.0502551976212,0,32.2093724730134,56.8241953847881
"34",2011,"Non-oriented Research programmes as a percentage of Civil GBARD","Percentage","Units",8.60617780323072,9.47775628626693,0,17.8638106058796,16.857351492279,2.4640724817751,21.4317625474434,26.8839569962063,16.45360279512,18.080848107012,0,21.4737706811793,16.9678795362337
"35",2011,"Percentage of BERD financed by government","Percentage","Units",1.86504232778242,3.59299159464899,4.38497297051483,7.5336388151373,4.3491029265504,6.9023491265831,1.04927745596441,6.05597028399072,9.23140471550221,7.25552689256675,58.6665713489438,9.26345055778311,10.7551378480204
"36",2011,"Percentage of BERD financed by other national sources","Percentage","Units",0,0,0,0.06377683653026,0.25980280829803,0.30207015048082,0.10511924188981,0.05870735395855,0.3971051079182,0.1866579200711,0.31817665079501,0.60029181650027,0.12547094106606
"37",2011,"Percentage of BERD financed by the business sector","Percentage","Units",96.8550266629552,86.0009470818042,92.9888598444074,83.2648194491623,91.3501523184513,80.2675214543708,98.2747080333429,93.7592001805678,89.7705314491322,86.3497709967288,36.0246166977838,68.6871704139429,83.8343103518627
"38",2011,"Percentage of BERD financed by the rest of the world","Percentage","Units",1.15657731711178,10.4060613235468,1.59127514069206,9.13776489917021,4.04094194670029,12.5280592685653,0.57087897124606,0.12612218148295,0.60095871926932,6.20804419063337,4.99063530247745,21.4490872117738,5.28508085905091
"39",2011,"Percentage of BERD performed in service industries","Percentage","Units",45.4602020598975,44.9804664377886,6.42014565122522,47.3638057406085,13.5960859248353,25.2981441622865,10.7387535856662,8.85243053015449,39.8083987146884,0,0,61.6313001918636,30.207451384426
"40",2011,"Percentage of BERD performed in the aerospace industry","Percentage","Units",0.19430935577716,7.78382857819344,0,9.21382721329886,4.51023157103365,8.71015121982763,0.20841315740881,0.20414426641724,0,0,0,6.44236624119668,8.85910239278052
"41",2011,"Percentage of BERD performed in the computer, electronic and optical industry","Percentage","Units",1.962197005671,14.5377056943294,16.1401954143198,11.0689084005185,12.8499604520217,13.3354271937036,25.6073243828238,48.9563192275608,0.87746476640876,0,0,5.6151698624786,21.3211467120945
"42",2011,"Percentage of BERD performed in the pharmaceutical industry","Percentage","Units",2.20399207479819,3.06617734106784,3.2107537456377,2.90952529930053,7.96774294597198,5.34303899199099,10.0224678119177,2.26067991968971,17.1298412262756,0,0,3.03650004021094,15.6239692886264
"43",2011,"Percentage of GERD financed by government","Percentage","Units",0,33.7643904746885,21.6756484881396,35.1490996289772,29.8871871373961,41.9048388236601,16.4078273782385,24.9029888513293,63.0060540877735,30.0065372765813,67.0759322945736,30.4521232884217,31.267217630854
"44",2011,"Percentage of GERD financed by other national sources","Percentage","Units",0,11.1212742469642,0,2.05951411872366,0.34863998111679,3.94839126528222,6.58944237142317,1.16068672337738,4.09846781862451,5.05080515426484,0.96231046250107,5.92701892277856,6.5685261707989
"45",2011,"Percentage of GERD financed by the business enterprise sector","Percentage","Units",0,49.1468222677811,73.9108717196838,55.044446080883,65.5850421992515,45.0884879811818,76.5233654214366,73.7121763376172,32.3246627885869,59.6692908593918,27.6786058014828,45.8569670230134,58.3707933139751
"46",2011,"Percentage of GERD financed by the rest of the world","Percentage","Units",0,5.96751301056616,1.33758691843463,7.74694238814508,4.17912896989488,9.05828192987593,0.47934601429484,0.22414808633312,0.57081529968221,5.27351545931163,4.28315144144252,17.7638907657863,3.79369555505919
"47",2011,"Percentage of GERD performed by the Business Enterprise sector","Percentage","Units",57.7977223256254,53.2849708247911,75.7376143248747,63.9539608446748,67.590084578912,54.6439784761693,76.9628934557654,76.5343168961302,34.887331293708,67.1556276577442,60.9555414270051,63.5806820381524,68.4265877447696
"48",2011,"Percentage of GERD performed by the Government sector","Percentage","Units",11.1959367803401,8.99542658886611,16.3327164850624,13.8523171711772,14.5222107945297,13.3948492221336,8.3754665552173,11.7284996461229,32.1573173200103,11.8992526351025,29.8373744136683,8.57861846550547,12.7908383590202
"49",2011,"Percentage of GERD performed by the Higher Education sector","Percentage","Units",28.0292753714628,37.3190348525469,7.92966919006291,20.9467166187329,17.8877046265583,28.617003018586,13.2108581856523,10.0897458989969,30.8301477567946,18.4413915526178,9.03219010570803,26.0287731421455,14.5267943563398
"50",2011,"Percentage of GERD performed by the Private Non-Profit sector","Percentage","Units",2.979273794126,0.40056773379593,0,1.24708738438706,0,3.34416928311106,1.45078180336503,1.64743755874995,2.12520362815396,2.50301602632508,0.17489405361856,1.81192635419672,4.25577953987045
"51",2011,"Space programmes as a percentage of Civil GBARD","Percentage","Units",0.7247118356276,3.67504835589942,0,13.8667477017365,4.80872017496517,8.37190891398287,6.7151671357518,2.06789584891984,0,7.2913780644071,0,3.80828915786366,13.8841225805417
"52",2011,"Total GBARD at constant prices and PPP $","","Units",4668.55856992749,7606.21464657925,0,19487.1800507085,29178.8767060492,11677.3602384149,33377.5743543236,17431.4319899465,5099.58650922662,305212.076456359,17116.4992652942,12726.8411269516,111065.927608953
"53",2011,"Total Government Allocations for R&D (GBARD) at current PPP $","US Dollar","Millions",4727.17410998808,7736.89139168978,0,19983.7828528407,30103.1388112911,12075.3353990838,34105.2488152466,17423.8696162781,5400.24299403308,312208.484861191,18096.7975298941,12902.165206563,113386
"54",2011,"Total researchers (headcount)","Persons","Units",0,0,1905899,338469.5,522010.2224,151597,892684,375176,56480.8313,0,374791,429009.3872,0
"55",2011,"Value Added of Industry (current PPP$)","US Dollar","Millions",672920.048006351,918851.223075584,11029677.8734186,1417809.44930294,2168881.77200015,1323741.54121035,3275728.94948021,1078532.37938508,1428334.530054,29588276.2014968,2395620.9230503,1390496.66502271,9720861
"56",2011,"Woman researchers (headcount)","Persons","Units",0,0,0,86635,139879.12891,52833,124686,65067,0,0,155318,161847.733,0
"57",2011,"Women researchers as a percentage of total researchers (headcount)","Percentage","Units",0,0,0,25.5961024553173,26.7962432357915,34.8509535149112,13.9675405854703,17.3430603236881,0,0,41.4412299121377,37.7259187861426,0
"58",2012,"Basic research expenditure as a percentage of GDP","Percentage","Units",0,0,0.09230878842802,0.53713656235817,0,0.32209215472969,0.39981598408913,0.73710567642526,0.14178300500177,0,0.15867772650411,0.26735449420066,0.4524601366166
"59",2012,"BERD as a percentage of GDP","Percentage","Units",0,0.91616889985122,1.45127944431881,1.43821057408929,1.95014610660344,0.68849197125085,2.45889442561902,3.13787907380319,0.14456482869023,1.56170014858374,0.5989746790115,1.00959208978663,1.86609167977763
"60",2012,"BERD as a percentage of value added in industry","Percentage","Units",0,1.43021574847387,1.85112843732214,2.49818092007607,3.0731703415332,1.13283486233199,3.4347126680072,4.55795393204132,0.19193393285934,2.41744222185675,0.88264825789068,1.69944516468724,2.96605587216278
"61",2012,"BERD at constant prices and PPP $","US Dollar","Millions",0,13081.5333254283,214069.674812202,34418.5267328242,65100.9484204194,13964.7923984851,111695.944259689,50077.0328530905,2704.29860059386,710262.546369608,20408.8551048764,23531.6698894391,290495.18952265
"62",2012,"BERD performed in service industries (current PPP $)","US Dollar","Millions",5823.06327048614,6005.91279422979,14114.4580410664,16690.8574996292,8956.67112944588,3645.42750081967,12445.5602162243,4418.29078581662,1564.38531050003,0,0,14167.361161154,89912
"63",2012,"BERD performed in the aerospace industry (current PPP $)","US Dollar","Millions",0,1168.24042846958,0,3441.31012873686,3019.51510286421,1215.67745184719,310.29795180278,185.66307617868,19.3449371165454,0,0,1920.37488089282,24817
"64",2012,"BERD performed in the computer, electronic and optical industry (current PPP $)","US Dollar","Millions",0,2012.68381933721,33718.9519563799,4007.93300451993,9389.44585307797,1828.86569351049,28387.1031049108,25237.833574745,80.7701573231825,0,0,1391.89409876795,65068
"65",2012,"BERD performed in the pharmaceutical industry (current PPP $)","US Dollar","Millions",301.578852039391,363.970367329243,8038.21527488561,956.64986783024,5197.86958938216,771.533907558466,12525.982970082,1221.86753605462,167.945093106115,0,0,718.608442144992,48146
"66",2012,"BERD, compound annual growth rate (constant prices)","Growth rate","Units",0,-2.3410547263091,16.4105193740995,2.93158555264179,3.71387315816694,1.20727006538308,-0.0644314069872,12.0295023686282,-16.027728537723,1.87685388520289,0.58826778065209,-3.2440760115524,0.8403445127549
"67",2012,"Business Enterprise Expenditure on R&D (BERD) at current PPP $","US Dollar","Millions",0,13417.8921289147,222507.580670104,35581.4056449615,68326.9611436523,14854.5353060035,116716.326646277,50559.7955985561,2909.75429514099,739582.946947924,22116.5008873633,24381.2356946484,302251
"68",2012,"Business-financed BERD as a percentage of value added in industry","Percentage","Units",0,1.22818706879423,1.72199818639234,2.07087301699499,2.80734360083025,0.90117241758436,3.37391272445056,4.26978829412197,0.15442243857068,2.08691723562288,0.30953666072473,1.15896503593763,2.49548248369484
"69",2012,"Business-financed BERD at constant prices and PPP $","US Dollar","Millions",0,11233.668827543,199136.691088528,28531.319618579,59469.7692106665,11109.0205159297,109718.746233854,46911.0332988221,2175.77151838512,613380.146566627,7157.19858041203,16047.8156081637,244407.283037048
"70",2012,"Business-financed BERD, compound annual growth rate (constant prices)","Growth rate","Units",0,-2.4849247370714,16.4548127092323,2.47471055332316,3.71379235606664,0.30281985034415,-0.1100587187925,11.9321701051911,-24.740600489511,1.87782420457225,-2.0797789011204,-3.9350154886352,1.20168018081313
"71",2012,"Business-financed GERD as a percentage of GDP","Percentage","Units",0,0.84271080662363,1.41108129394927,1.23219363808189,1.89509875066165,0.56283995499809,2.44260635060971,3.00828291096192,0.11921128429362,1.38643102948405,0.27954085262493,0.72692849516973,1.59641840001674
"72",2012,"Civil Budget R&D as a percentage of Total GBARD","Percentage","Units",93.3588489234268,96.587490924178,0,92.8780823054076,96.1495290217212,99.2836335196038,97.0852805462496,85.163831467754,99.8499261631257,80.2986968054054,0,83.8126414306743,55.7673207986575
"73",2012,"Civil GBARD for Economic Development programmes (current PPP$)","US Dollar","Millions",1181.31213369056,2114.72407684452,0,2990.74379367328,6552.11815161009,2613.77339041821,8541.17265516428,8375.8938354429,2110.2331807128,53377.077170057,0,1052.82835424932,6765
"74",2012,"Civil GBARD for Education and Social programmes (current PPP$)","US Dollar","Millions",162.111292328924,458.779425485647,0,1035.96179152035,1179.64398749576,1591.21345677425,224.006043955042,310.92131353723,185.885823771546,9340.33887542643,0,490.284220741526,1153
"75",2012,"Civil GBARD for General University Funds (GUF) (current PPP$)","US Dollar","Millions",1173.59015353794,2193.46380311001,0,4434.75281917977,12205.9950102713,4164.59800335771,12977.6488940545,0,1906.99776816932,63323.25327944,0,3114.01742412256,0
"76",2012,"Civil GBARD for Health and Environment programmes (current PPP$)","US Dollar","Millions",1245.44640363727,1828.68996918622,0,1807.78695226228,2964.6844616816,2189.82426804686,2919.0697695508,2283.47693147923,723.876502737793,60789.1437766059,0,3461.06453967651,35818
"77",2012,"Civil GBARD for Non-oriented Research programmes (current PPP$)","US Dollar","Millions",371.502240832072,680.536205580285,0,3192.03775470758,5272.04450224388,126.382309350451,7465.24740140282,4647.81542549589,915.024614545561,46774.9392352733,0,2309.75176783057,10536
"78",2012,"Civil GBARD for Space programmes (current PPP$)","US Dollar","Millions",55.1030219025094,205.687448203723,0,1711.29737759021,1438.32349121003,1028.44440095764,2253.79349267755,345.415528063423,0,19531.5596341243,0,446.386680047226,10801
"79",2012,"Defence Budget R&D as a percentage of Total GBARD","Percentage","Units",6.64115107657326,3.41250907582201,0,7.12191769459239,3.85047097827889,0.71636648039627,2.91471945375042,14.8361685322461,0.15007383687435,19.7013031945947,0,16.1873585693257,44.2326792013425
"80",2012,"Economic Development programmes as a percentage of Civil GBARD","Percentage","Units",28.1998981715192,28.2646048109966,0,17.9632327644958,22.2876699648308,22.3127946935187,24.8427353669694,52.4689557411209,36.1216487264508,20.972413838973,0,9.68177409630659,10.3862805907821
"81",2012,"Education and Social programmes as a percentage of Civil GBARD","Percentage","Units",3.86986792546273,6.13187285223368,0,6.22227247802728,4.01267426211502,13.5835873548652,0.65154084752192,1.94769859306526,3.18187700339101,3.66991717563695,0,4.50863718577158,1.77019682500691
"82",2012,"Estimated Civil GERD as a percentage of GDP","Percentage","Units",0,0,0,2.15842711905952,2.84301255139109,0,3.18733842037251,3.87354345108634,0,2.17365324614733,0,1.4891139548293,0
"83",2012,"General University Funds (GUF) as a percentage of Civil GBARD","Percentage","Units",28.0155615785257,29.3170103092784,0,26.636349563761,41.5198844230926,35.5515977668939,37.746608127106,0,32.6427923385556,24.8803708223933,0,28.636399381373,0
"84",2012,"GERD as a percentage of GDP","Percentage","Units",0,1.77659961992706,1.90581611696042,2.22706582331325,2.86812621000196,1.27086994387159,3.20908393695455,4.02554328197758,0.48684154627671,2.30763632762673,1.02674578995632,1.59382253601091,2.6816621120186
"85",2012,"GERD at constant prices and PPP $","US Dollar","Millions",0,25367.2080964474,281115.699672205,53297.0108525341,95745.5114918522,25777.2576481869,145773.50569108,64243.1586564615,9107.09004558905,1049268.74552064,34984.2936455051,37148.9695285585,417455.343651381
"86",2012,"GERD per capita population (current PPP $)","Percentage","Units",0,748.749759112293,215.795939633685,839.251895928823,1249.47262137381,454.425266755854,1194.22327825361,1292.08144530853,83.7134125277344,868.854437216135,264.741880938334,604.193733896323,1381.63143262484
"87",2012,"GERD, compound annual growth rate (constant prices)","Growth rate","Units",0,0,15.7800677190574,1.93578815163493,3.09816867308239,2.0836642942893,0.37895471302407,9.99600565497847,-1.3428335933687,1.10820314012854,5.10297030103033,-2.8826617155308,-0.8414234502962
"88",2012,"Government-financed GERD as a percentage of GDP","Percentage","Units",0,0.60554924051244,0.41108975115819,0.78734529424494,0.83787891641832,0.54070471993132,0.54040948671926,0.96006779646867,0.33015294414053,0.67542640259961,0.6965415971145,0.45701854974307,0.79474559713409
"89",2012,"Gross Domestic Expenditure on R&D (GERD) at current PPP $","US Dollar","Millions",0,26019.4621977709,292196.334101595,55097.7262196232,100490.08504661,27419.6116133081,152325.567587805,64862.488554488,9798.98979002142,1092840.05461484,37911.4927064046,38490.1618178652,434349
"90",2012,"Health and Environment programmes as a percentage of Civil GBARD","Percentage","Units",29.7308905572079,24.4415807560138,0,10.8580674415514,10.0846638144925,18.6937014076789,8.49036551893424,14.3043420090483,12.3908641908445,23.8846926019956,0,31.8278329707201,54.9912488101453
"91",2012,"Non-oriented Research programmes as a percentage of Civil GBARD","Percentage","Units",8.86838039090172,9.09579037800688,0,19.1722598579552,17.9333743969556,1.07887796691441,21.7133142168567,29.1152235981448,15.6628177420214,18.3783645516895,0,21.2403994862251,16.175883563116
"92",2012,"Percentage of BERD financed by government","Percentage","Units",0,3.83832335329341,4.63012677116146,7.90768739139987,4.34912744166678,7.05398300201671,1.09549545108141,5.98847562413287,19.0667188216165,7.05866620479552,60.4385815377712,7.88229173364822,10.1829274344833
"93",2012,"Percentage of BERD financed by other national sources","Percentage","Units",0,0,0,0.0624471562577,0.25971321860342,0.39703975799481,0.1396412218915,0.06080060447477,0.06440621079133,0.16944677035028,0.09637889667105,0.21512039142558,0.11050418360899
"94",2012,"Percentage of BERD financed by the business sector","Percentage","Units",0,85.874251497006,93.0242414126269,82.8952379050244,91.3500811487616,79.5502016709882,98.2298390161436,93.6777413239391,80.4560383201515,86.3274917908895,35.069084197192,68.1966714795957,84.1347092317313
"95",2012,"Percentage of BERD financed by the rest of the world","Percentage","Units",0,10.2874251497006,1.13167651950508,9.13462754731804,4.04107819096823,12.9987755690003,0.53502431088351,0.27298244745328,0.41283664804511,6.44439523396474,4.39595536836578,23.7059163953305,5.57185915017651
"96",2012,"Percentage of BERD performed in service industries","Percentage","Units",48.6471763207404,44.7604790419162,6.34336052666577,46.9089307785612,13.1085459963822,24.5408383751081,10.6630842263757,8.73874337012312,53.7634848793569,0,0,58.1076420349921,29.7475599669148
"97",2012,"Percentage of BERD performed in the aerospace industry","Percentage","Units",0,8.70658682634731,0,9.67165279675206,4.41921468820471,8.18388072601556,0.26585650929812,0.36721484725303,0.66483060610245,0,0,7.87644607083774,8.21075268817205
"98",2012,"Percentage of BERD performed in the computer, electronic and optical industry","Percentage","Units",0,15,15.1540688433319,11.2641218031077,13.7419339246441,12.3118337654855,24.3214500666572,49.9168030170315,2.77584115805856,0,0,5.70887430071259,21.5278742762614
"99",2012,"Percentage of BERD performed in the pharmaceutical industry","Percentage","Units",2.51945735574017,2.7125748502994,3.61255794102732,2.68862294404978,7.60734782050972,5.19392826274849,10.7319886857333,2.41667815620979,5.77179638108896,0,0,2.94738318904289,15.9291976840364
"100",2012,"Percentage of GERD financed by government","Percentage","Units",0,34.084733201581,21.5702736218769,35.3534810692568,29.213460464062,42.5460309718327,16.8399922637147,23.8493969439332,67.8152772016881,29.2691874587643,67.8397324759548,28.6743686588166,29.6363062882613
"101",2012,"Percentage of GERD financed by other national sources","Percentage","Units",0,12.7624752964427,0,1.7215961464381,0.38860135392097,3.71125472503353,6.5982199492407,1.07765237766601,7.33583798806549,5.09720701829868,0.96923742101745,5.87536103088203,6.75033210620952
"102",2012,"Percentage of GERD financed by the business enterprise sector","Percentage","Units",0,47.4339179841897,74.0407892131688,55.3281194108907,66.0744546056903,44.2877697841727,76.1153774284809,74.729861294252,24.4866702945414,60.0801353699402,27.2259068758218,45.609123898393,59.5309301966852
"103",2012,"Percentage of GERD financed by the rest of the world","Percentage","Units",0,5.72504940711463,0.9749136978343,7.59678187684011,4.3234840819494,9.4549445189611,0.44642295017399,0.34308938506863,0.36221451492582,5.55327456997528,3.96512322720597,19.8411464119085,4.08243140884404
"104",2012,"Percentage of GERD performed by the Business Enterprise sector","Percentage","Units",0,51.5686758893281,76.1500247271205,64.5787187353824,67.9937340205858,54.1748567247897,76.6229389422745,77.9492072002189,29.6944313392802,67.6753147750043,58.3371935751479,63.3440716877731,69.5871292439951
"105",2012,"Percentage of GERD performed by the Government sector","Percentage","Units",0,8.57213438735178,16.270592865364,13.155258577993,14.3350939367272,14.8294110474332,8.62015972205784,11.2536939318584,37.9866913867933,11.6571783497157,32.1870010679129,8.04636006813301,12.2809077492984
"106",2012,"Percentage of GERD performed by the Higher Education sector","Percentage","Units",0,39.3929100790514,7.57938240751557,20.8284392799164,17.6711720616478,28.0346299231801,13.3561854270747,9.51653279247068,27.5151229635377,18.2563015986653,9.29448591723775,26.7033251869955,14.0200622080401
"107",2012,"Percentage of GERD performed by the Private Non-Profit sector","Percentage","Units",0,0.46627964426877,0,1.43775537930275,0,2.961102304597,1.40071590859297,1.28056607581269,4.80375430922008,2.41022708800929,0.18133372807342,1.90624305709842,4.11190079866651
"108",2012,"Space programmes as a percentage of Civil GBARD","Percentage","Units",1.31540137638237,2.74914089347079,0,10.2785244219025,4.89259786423034,8.7794408101289,6.55535224153706,2.16378005862073,0,7.67415477363798,0,4.10495687960366,16.5827371265391
"109",2012,"Total GBARD at constant prices and PPP $","","Units",4523.62838610784,7552.03968805118,0,17340.0621087158,29131.651155127,11092.0473186001,33889.9158977256,18565.5077021614,5437.6776665432,304064.032029584,17791.3781635258,12522.4738652995,112253.313158558
"110",2012,"Total Government Allocations for R&D (GBARD) at current PPP $","US Dollar","Millions",4487.05751435001,7746.22143801597,0,17925.9207864536,30575.2411419934,11798.7581775924,35413.1613296305,18744.4866663415,5850.79840752117,316955.194022982,19280.014920926,12974.5737648209,116796
